Filename,AoA,CST Coeff 1,CST Coeff 2,CST Coeff 3,CST Coeff 4,CST Coeff 5,CST Coeff 6,CST Coeff 7,CST Coeff 8,Cl,Cd
MH 38  9pt68,-1,-9.1329345e-02,-6.9641051e-03,-8.6592166e-03,5.9808201e-02,1.5782374e-01,2.6239042e-01,2.3911932e-01,1.6237621e-01,0.2930090999999999,0.016446233
MH 42 8pt94,-1,-9.1143244e-02,-5.8180511e-02,-5.6667020e-02,-3.2161881e-02,1.4942764e-01,1.8527580e-01,1.5684256e-01,8.1636583e-02,0.0425551359999999,0.0183856669999999
MH 43  8pt5,-1,-8.9158816e-02,-5.5468316e-02,-5.5447060e-02,-2.4480223e-02,1.4004235e-01,1.7218619e-01,1.5995749e-01,5.7556679e-02,0.02610554,0.019149142
MH 46  9pt1,-1,-9.4451884e-02,-8.9323252e-02,-3.1865682e-02,-8.1517009e-02,1.5018189e-01,1.7154032e-01,1.5333193e-01,6.0784036e-02,-0.0067306199,0.01559555
MH 60  10pt08,-1,-9.9818738e-02,-9.4198943e-02,-3.6309840e-02,-7.4550661e-02,1.7963853e-01,1.8073666e-01,1.9597016e-01,1.0128396e-02,-0.00950352,0.015916188
MH 61  10pt26,-1,-9.7700802e-02,-1.1891358e-01,-3.9220199e-02,-1.0313889e-01,1.4897663e-01,1.9047447e-01,1.9934688e-01,-5.9731151e-03,-0.055333698,0.015899222
MH 62  9pt3,-1,-9.5439448e-02,-8.7127807e-02,-3.2990970e-02,-6.1337568e-02,1.6440142e-01,1.6515587e-01,1.7714231e-01,2.0757404e-02,-0.0092414268,0.015665498
MH 70  11pt08,-1,-1.0036813e-01,-5.0490919e-02,-4.6160914e-02,-9.9127823e-03,2.2105082e-01,2.2816720e-01,2.3211800e-01,1.1585744e-01,0.15638878,0.018993048
MH 78 14pt47,-1,-1.5415031e-01,-8.5378573e-02,-1.5827171e-01,-1.3929164e-01,3.3651145e-01,2.2806226e-01,1.2440367e-01,1.9546417e-02,-0.0772223059999999,0.036471937
MH 80  12pt72,-1,-1.1255994e-01,-6.4546995e-02,-9.9528196e-02,-9.4917548e-02,2.7477297e-01,2.6664166e-01,1.1696775e-01,4.3706791e-02,0.0092201288,0.017216144
MH 81 13,-1,-1.1037875e-01,-4.5598037e-02,-8.9905539e-02,-5.8887469e-02,2.8548025e-01,2.9932660e-01,1.2631018e-01,6.3567685e-02,0.083349638,0.017440036
MH 82  13pt31,-1,-1.1159436e-01,-2.6978736e-02,-7.7214989e-02,-3.1313671e-02,2.9748985e-01,3.2223603e-01,1.4481174e-01,7.8797068e-02,0.15048032,0.017760544
RAF 15 AIRFOIL,-1,-8.2318179e-02,5.4035566e-02,-3.2088562e-02,-1.0571090e-01,1.6681721e-01,1.5481499e-01,7.8297789e-02,2.2936330e-01,0.10074075,0.015732922
RAF 19 AIRFOIL,-1,-1.1240589e-01,3.8019399e-01,1.1410005e-01,9.9074725e-02,3.4894323e-01,4.4049516e-01,2.4317564e-01,4.2847146e-01,0.5823441,0.042345897
RAF 25 AIRFOIL,-1,-7.7412830e-02,-6.2360201e-02,-3.6528670e-02,-3.8738070e-02,8.8168914e-02,1.2173622e-01,1.0631508e-01,1.1583132e-01,0.01118196,0.014524878
RAF 26 AIRFOIL,-1,-6.8645264e-02,-3.3940928e-02,-5.7265526e-03,8.1036739e-04,1.0213341e-01,1.4685594e-01,1.4261989e-01,1.7325837e-01,0.13865503,0.014802592
RAF 27 AIRFOIL,-1,-1.2286978e-01,-1.4226732e-01,-1.0480579e-01,-1.2157264e-01,1.2286978e-01,1.4226732e-01,1.0480579e-01,1.2157264e-01,-0.10271101,0.015829267
RAF 28 AIRFOIL,-1,-1.0941292e-01,-6.8648245e-02,-6.3097846e-02,-6.1034233e-02,1.3683779e-01,2.1358735e-01,1.5260650e-01,1.7672155e-01,0.081754704,0.0159159169999999
RAF 30 AIRFOIL,-1,-1.6073468e-01,-1.7684423e-01,-1.5435576e-01,-1.2210134e-01,1.6073454e-01,1.7684465e-01,1.5435554e-01,1.2210027e-01,-0.10258046,0.01695128
RAF 30 MOD AIRFOIL,-1,-9.6833275e-02,-1.0500204e-01,-9.4055686e-02,-7.2031840e-02,9.6833218e-02,1.0500217e-01,9.4055533e-02,7.2031970e-02,-0.10536689,0.014891108
RAF 31 AIRFOIL,-1,-1.4688895e-01,-1.1672921e-01,-9.4114089e-02,-3.7562531e-02,1.7295452e-01,2.3386220e-01,2.2570778e-01,2.0648584e-01,0.11846658,0.017110234
RAF 32 AIRFOIL,-1,-1.2445194e-01,-3.8063301e-02,5.8305827e-03,7.8952936e-02,1.9922074e-01,3.1612252e-01,3.0804663e-01,3.4080837e-01,0.42847995,0.019058982
RAF 32 MOD AIRFOIL,-1,-1.0037085e-01,-2.7994148e-02,2.5036490e-03,6.4116648e-02,1.5857865e-01,2.5601850e-01,2.4351935e-01,2.7292647e-01,0.35526723,0.017499083
RAF 33 AIRFOIL,-1,-1.1477840e-01,4.6148398e-02,-1.0189446e-01,-1.5882215e-01,2.1482235e-01,3.8736241e-01,2.2339370e-01,8.0787577e-02,0.13246163,0.018627496
RAF 38 AIRFOIL,-1,-1.3199489e-01,-8.4105552e-02,-9.2044927e-02,-7.2541281e-02,1.8755318e-01,2.6741642e-01,2.1898418e-01,1.6919863e-01,0.10910513,0.018459068
RAF 69 AIRFOIL,-1,-2.5095736e-01,-2.3062375e-01,-1.9684568e-01,-1.3993227e-01,2.7856788e-01,3.3918344e-01,3.0706266e-01,2.3718698e-01,0.0307563979999999,0.051588059
RAF 6 AIRFOIL,-1,-2.7588313e-02,4.3869918e-03,-1.3582411e-02,-1.4444061e-02,2.5771658e-01,2.3813123e-01,2.4775450e-01,3.5909605e-01,0.31147808,0.039194553
RAF 89 AIRFOIL,-1,-3.1542775e-01,-2.9648881e-01,-2.4485871e-01,-1.7381134e-01,3.3630946e-01,3.9080447e-01,3.6521470e-01,2.6466895e-01,0.03305426,0.039898796
rc0864c,-1,-8.9973569e-02,-4.6506622e-02,-1.1236181e-01,-1.0858301e-01,1.1664410e-01,1.2633328e-01,1.4388940e-01,1.4983905e-01,-0.014053595,0.020386914
rc08b3,-1,-8.4234454e-02,-5.7752879e-02,-8.2086345e-02,-1.5438412e-01,1.2316814e-01,1.2743518e-01,1.5275674e-01,1.3446424e-01,-0.037177964,0.017170462
rc1064c,-1,-1.1616094e-01,-6.5379755e-02,-1.4866097e-01,-1.3550979e-01,1.4414050e-01,1.4297481e-01,1.8445842e-01,1.7448076e-01,-0.014450332,0.019454991
rc10b3,-1,-9.6924707e-02,-6.0712705e-02,-9.3504751e-02,-1.9387713e-01,1.6421436e-01,1.6370980e-01,2.0549875e-01,1.6312905e-01,0.0094238675,0.016603457
rc10n1,-1,-6.1452229e-02,-1.0696856e-01,-8.6590791e-02,-1.3190523e-01,1.4282390e-01,1.7627441e-01,2.0560577e-01,3.8685377e-02,-0.05868655,0.025318046
rc1264c,-1,-1.4169228e-01,-8.9452113e-02,-1.7825760e-01,-1.6863861e-01,1.7217109e-01,1.6480901e-01,2.1318878e-01,2.1118017e-01,-0.01875306,0.017352869
rc12b3,-1,-1.2420737e-01,-6.0013438e-02,-1.0473077e-01,-2.5382855e-01,1.8977266e-01,2.1155884e-01,2.5101734e-01,1.8005162e-01,0.030276916,0.018310281
rc12n1,-1,-8.8616344e-02,-1.3354963e-01,-1.2155601e-01,-1.4812732e-01,1.5609725e-01,2.0630744e-01,2.2951880e-01,5.6708003e-02,-0.0516178609999999,0.016685852
rc410,-1,-1.3013093e-01,2.8035628e-03,-1.4099232e-01,-8.3472853e-02,2.1957221e-01,1.3976358e-01,2.5763583e-01,3.3997624e-02,-0.0052189195,0.01898899
rc510,-1,-9.1497020e-02,-3.1504735e-02,-1.1195613e-01,-9.7409746e-02,1.9622372e-01,1.6740532e-01,2.4111376e-01,4.2522982e-02,0.014494746,0.016144478
rcsc2,-1,-1.4360408e-01,-8.2583956e-02,-1.4338085e-01,-1.3152321e-01,1.5721061e-01,1.1343752e-01,1.5763355e-01,2.3402052e-01,-0.027169231,0.016571112
REPUBLIC S3 AIRFOIL,-1,-7.9559523e-02,-1.2510880e-01,-1.0193186e-01,-4.8036488e-02,2.2290346e-01,1.6669880e-01,1.6954640e-01,8.9221283e-02,0.021153736,0.01615313
rg8,-1,-1.1252588e-01,-8.1394891e-02,-1.0490146e-01,8.4112649e-02,1.6227567e-01,2.2248748e-01,1.5730177e-01,2.6195624e-01,0.21985819,0.016504498
AH 83150 Q,-1,-9.3016108e-02,-3.1119038e-02,-2.1316416e-01,3.8303970e-02,2.3013962e-01,3.3413120e-01,3.6136042e-01,1.2818271e-01,0.25293963,0.018661996
AH 83159,-1,-1.0689493e-01,-4.6467003e-02,-2.5048121e-01,5.0919232e-02,2.0182945e-01,3.1618382e-01,4.3024128e-01,1.6216330e-01,0.25762588,0.01932358
AH 93156,-1,-1.3224224e-01,-5.1752343e-02,-1.7407297e-01,-1.1503124e-01,2.1600811e-01,3.0024876e-01,4.2648696e-01,1.5536999e-01,0.16608537,0.019452295
AH 93157,-1,-1.3409437e-01,-5.1617106e-02,-1.7425307e-01,-1.1769811e-01,2.1869801e-01,3.0803427e-01,4.0405960e-01,1.7094792e-01,0.1648277999999999,0.019395675
AH 94145,-1,-1.2169437e-01,7.4116481e-03,-9.2776443e-02,4.9550508e-02,2.2320339e-01,3.5422552e-01,4.2458571e-01,1.8331503e-01,0.39109145,0.019774938
AH 94156,-1,-1.1583166e-01,-6.5160259e-02,-1.8169517e-01,-6.5942523e-02,2.1136387e-01,3.0440948e-01,4.0814275e-01,1.7916242e-01,0.193049,0.019159976
AH 95160,-1,-1.3298236e-01,-1.9506492e-02,-1.0509529e-01,2.8926811e-02,2.4050851e-01,3.6931410e-01,4.5364877e-01,1.8548018e-01,0.37454762,0.020627053
AIRFOIL 3024 9pt84,-1,-8.4712420e-02,-1.7991106e-02,-2.6712971e-02,1.1256006e-03,1.8951795e-01,2.1598883e-01,2.6344968e-01,1.6820777e-01,0.24105744,0.016476363
ames01,-1,-1.2408011e-01,-6.5720380e-02,-1.2306878e-01,-1.2851486e-01,1.8866834e-01,1.4821750e-01,1.9371284e-01,1.3624005e-01,-0.0063469921,0.016417594
ames02,-1,-1.0509472e-01,-6.6973214e-02,-1.0488969e-01,-3.7209213e-02,1.5076668e-01,7.3500198e-02,1.4022456e-01,1.0865215e-01,-0.020757345,0.015172823
ames03,-1,-1.0541875e-01,-7.6901218e-02,-1.3441140e-01,-9.8437201e-02,1.9979653e-01,6.9329469e-02,3.1531813e-01,1.3392847e-02,-0.041930109,0.016366923
amsoil1,-1,-1.5138141e-01,-2.2665611e-02,-1.8316235e-01,-3.3003085e-02,1.8773584e-01,1.6546096e-01,2.9636885e-01,1.4728771e-01,0.099873986,0.017252249
amsoil2,-1,-1.6534451e-01,-6.7469018e-02,-2.1265436e-01,-5.1049753e-02,1.7887051e-01,1.2010317e-01,2.7574222e-01,1.2922850e-01,0.0075896795999999,0.0171248089999999
apex16,-1,-6.2917428e-02,-1.4633725e-01,-1.0098033e-01,1.8821886e-02,1.6516998e-01,2.3990248e-01,2.5693498e-01,3.0447291e-01,0.18906897,0.034963435
Apex 16 normalized using XFOIL date021206,-1,-6.2917428e-02,-1.4633725e-01,-1.0098033e-01,1.8821886e-02,1.6516998e-01,2.3990248e-01,2.5693498e-01,3.0447291e-01,0.2373564,0.017595156
AQUILA 9pt3 smoothed,-1,-5.5506706e-02,2.1492778e-02,-3.7963177e-02,3.2305665e-03,1.9133304e-01,2.7976172e-01,1.8181475e-01,1.7884635e-01,0.17364722,0.034248736
aquilasm,-1,-5.5506706e-02,2.1492778e-02,-3.7963177e-02,3.2305665e-03,1.9133304e-01,2.7976172e-01,1.8181475e-01,1.7884635e-01,0.24945292,0.017582679
AS5045 15,-1,-1.2275953e-01,-1.8634882e-01,-2.3620954e-01,5.8167264e-02,1.9251481e-01,2.3475185e-01,2.4581848e-01,1.3413976e-01,0.076936848,0.021820361
as5045,-1,-1.2275953e-01,-1.8634882e-01,-2.3620954e-01,5.8167264e-02,1.9251481e-01,2.3475185e-01,2.4581848e-01,1.3413976e-01,0.071910874,0.0178637489999999
AS5046 16,-1,-1.2906230e-01,-2.0149839e-01,-2.4413544e-01,1.1736888e-02,2.0761532e-01,2.5243036e-01,2.4377525e-01,1.8334822e-01,0.068923092,0.0276156129999999
as5048,-1,-1.3888753e-01,-2.2947545e-01,-2.5610472e-01,-7.1909489e-02,2.2455674e-01,2.7961986e-01,2.7884648e-01,2.4876182e-01,0.05105622,0.019862301
as6091,-1,-7.3987341e-02,2.2916219e-01,1.3305999e-01,1.7339820e-01,1.3694308e-01,1.7001184e-01,1.5004753e-01,1.8226392e-01,0.35064135,0.033139398
as6092,-1,-9.6627992e-02,1.8158979e-01,1.6801973e-01,1.6301123e-01,1.4170900e-01,1.7957553e-01,1.5514099e-01,1.7717224e-01,0.42631489,0.019952075
as6093,-1,-1.2158623e-01,1.4999091e-01,1.8623266e-01,1.5445675e-01,1.4207989e-01,1.9380331e-01,1.5087582e-01,1.7486815e-01,0.40710927,0.02060825
as6095,-1,-6.9400896e-02,2.6473821e-01,2.4004695e-01,2.4411161e-01,1.8931413e-01,2.3181573e-01,2.2980380e-01,2.6516310e-01,0.68317223,0.019980945
as6096,-1,-8.5904725e-02,2.2616886e-01,2.6690885e-01,2.3782818e-01,1.9998657e-01,2.5473122e-01,2.2303230e-01,2.6514115e-01,0.69484119,0.019181141
as6097,-1,-2.7387169e-02,3.7997740e-01,2.1405676e-01,3.5348184e-01,2.1210184e-01,2.6351208e-01,2.6267286e-01,3.7090719e-01,0.76465604,0.064582259
as6098,-1,-6.0760460e-02,3.4757235e-01,2.4449423e-01,3.5466782e-01,2.1491695e-01,2.7447339e-01,2.5950046e-01,3.7072977e-01,0.86977498,0.032272855
as6099,-1,-7.8589452e-02,2.7693206e-01,2.8088793e-01,3.5095312e-01,2.1286844e-01,2.9590950e-01,2.4479131e-01,3.7608975e-01,0.89506116,0.02107986
PrandtlD tip  NASA Preliminary Research Aerodynamic Design To Lower Drag prandtldtipns2,-1,-1.3617065e-01,-1.3001179e-01,-9.9949686e-02,-1.0289054e-01,1.3617060e-01,1.3001180e-01,9.9949780e-02,1.0289043e-01,-0.10430932,0.015796791
prandtl-d-wingtip,-1,-1.3617065e-01,-1.3001179e-01,-9.9949686e-02,-1.0289054e-01,1.3617060e-01,1.3001180e-01,9.9949780e-02,1.0289043e-01,-0.10430932,0.015796791
PROPFAN CRUISE MISSILE WING AIRFOIL pfcmil,-1,-6.9983745e-02,-7.4567239e-02,-8.6315881e-02,-9.0632016e-03,1.0088424e-01,1.4697985e-01,1.5931978e-01,1.4551418e-01,0.064636191,0.014965215
psu-90-125wl,-1,-1.2046737e-01,-9.7566982e-02,-1.1603736e-01,1.9824665e-02,1.8617871e-01,2.4102555e-01,2.4145493e-01,2.1232949e-01,0.1842045,0.017088328
PSU90125WL psu90125wlil,-1,-1.2046737e-01,-9.7566982e-02,-1.1603736e-01,1.9824665e-02,1.8617871e-01,2.4102555e-01,2.4145493e-01,2.1232949e-01,0.1842045,0.017088328
PSU 94097 AIAA 20012478 psu94097il,-1,-7.2535290e-02,9.9887263e-04,-3.4240585e-02,9.4561243e-02,1.8073928e-01,2.5158634e-01,2.4678654e-01,2.3548496e-01,0.36162132,0.016806497
pt40,-1,-2.0598068e-01,2.7794183e-02,-1.1331112e-01,-2.5404295e-02,2.4961218e-01,1.9388331e-01,2.3477653e-01,2.2503971e-01,0.17763041,0.017871491
PT40 pt40il,-1,-2.0598068e-01,2.7794183e-02,-1.1331112e-01,-2.5404295e-02,2.4961218e-01,1.9388331e-01,2.3477653e-01,2.2503971e-01,0.17763041,0.017871491
PW106 pw106pw,-1,-8.3554431e-02,-3.7335303e-02,-7.2073690e-02,-6.7977534e-02,1.7848611e-01,1.9073701e-01,1.2292984e-01,7.5375297e-02,0.0185775039999999,0.01559377
PW1211 pw1211pw,-1,-7.1425191e-02,-3.2080872e-02,-3.6935406e-02,-5.2543891e-02,1.5469730e-01,1.2815868e-01,1.2190375e-01,1.2441991e-02,-0.029251457,0.014861339
PW51 pw51pw,-1,-9.7848130e-02,-6.5109451e-02,-7.8293284e-02,-7.0150691e-02,1.6377178e-01,1.6467680e-01,1.1487586e-01,7.4434932e-02,-0.021953101,0.0232291879999999
PW75 pw75pw,-1,-9.5070717e-02,-6.0711308e-02,-8.2340671e-02,-9.4062974e-02,1.6705914e-01,1.6773735e-01,1.1168911e-01,5.1781448e-02,-0.055554489,0.016137103
PW98mod pw98modpw,-1,-8.2854905e-02,-4.2380571e-02,-6.9749478e-02,-6.4782665e-02,1.6439158e-01,1.7337115e-01,1.1382604e-01,7.0887282e-02,-0.0074492193999999,0.027466945
r1046,-1,-1.0820862e-01,-4.7204212e-02,-5.9491233e-02,-3.3176085e-03,2.5059068e-01,5.1040710e-01,4.0343915e-01,2.6639689e-01,0.46084951,0.022524783
r1080,-1,-1.4815810e-01,-8.4344633e-02,-2.8662064e-01,-2.2144239e-02,2.2726406e-01,3.5066814e-01,3.8259851e-01,1.8429457e-01,0.18191754,0.020473312
r1082,-1,-1.5126520e-01,-8.3283023e-02,-2.7973980e-01,-1.5570613e-02,2.1582842e-01,3.8602790e-01,3.2490648e-01,2.4050634e-01,0.13705312,0.037479869
r1082t,-1,-1.3494515e-01,-7.3963747e-02,-2.4888675e-01,-1.3872987e-02,1.9104399e-01,3.4374553e-01,2.8786821e-01,2.1396202e-01,0.16587267,0.019785461
R140  12pt04 smoothed,-1,-9.8056274e-02,-1.6847205e-01,-1.5256332e-01,-1.3322859e-01,1.0487097e-01,2.0751913e-01,1.6473766e-01,1.4423234e-01,-0.068361635,0.016649515
r140,-1,-9.7905569e-02,-1.6586056e-01,-1.5562807e-01,-1.3049992e-01,1.0443142e-01,2.0824071e-01,1.6392285e-01,1.4273066e-01,-0.063087307,0.017778925
R140 original,-1,-9.7905569e-02,-1.6586056e-01,-1.5562807e-01,-1.3049992e-01,1.0443142e-01,2.0824071e-01,1.6392285e-01,1.4273066e-01,-0.052497663,0.0267686329999999
r140sm,-1,-9.8056274e-02,-1.6847205e-01,-1.5256332e-01,-1.3322859e-01,1.0487097e-01,2.0751913e-01,1.6473766e-01,1.4423234e-01,-0.069402961,0.01648536
rae100,-1,-1.4805098e-01,-1.2998771e-01,-1.0327657e-01,-8.2988042e-02,1.4805095e-01,1.2998789e-01,1.0327610e-01,8.2988428e-02,-0.071937033,0.031190147
rae101,-1,-1.2126643e-01,-1.5137657e-01,-9.9958542e-02,-8.9944361e-02,1.2126643e-01,1.5137657e-01,9.9958539e-02,8.9944358e-02,-0.10380875,0.015919468
rae102,-1,-1.1563409e-01,-1.4031212e-01,-1.2911713e-01,-8.4750039e-02,1.1563409e-01,1.4031213e-01,1.2911714e-01,8.4750045e-02,-0.075903637,0.027193462
rae103,-1,-1.1257214e-01,-1.2470205e-01,-1.6512096e-01,-8.2128388e-02,1.1257214e-01,1.2470205e-01,1.6512096e-01,8.2128388e-02,-0.10368001,0.0159257319999999
rae104,-1,-1.0975389e-01,-1.1504744e-01,-1.8107126e-01,-1.0554614e-01,1.0975389e-01,1.1504745e-01,1.8107125e-01,1.0554614e-01,-0.0951047719999999,0.016827372
rae2822,-1,-1.2323957e-01,-1.7336991e-01,-1.7905142e-01,5.8556901e-02,1.2610540e-01,1.5199816e-01,2.0656888e-01,1.9606861e-01,0.066416345,0.016534956
rae5212,-1,-1.2346980e-01,-1.1076508e-01,-1.6542621e-01,6.0356857e-02,1.9556227e-01,1.4830980e-01,2.4743635e-01,2.0635936e-01,0.14987936,0.0169363589999999
rae5213,-1,-1.1651590e-01,-8.0905564e-02,-1.4482869e-01,8.1093927e-02,1.9695542e-01,9.4925754e-02,2.2530584e-01,1.1888559e-01,0.10876328,0.015873002
rae5214,-1,-1.1651027e-01,-8.0955584e-02,-1.4474522e-01,8.1056666e-02,1.9931819e-01,7.5009679e-02,2.2935797e-01,1.1897291e-01,0.10353336,0.01583158
rae69ck,-1,-1.2323957e-01,-1.7336991e-01,-1.7905142e-01,5.8556901e-02,1.2610540e-01,1.5199816e-01,2.0656888e-01,1.9606861e-01,0.06515726,0.016437011
gs1,-1,-1.8978988e-01,-3.0862281e-02,-3.0970944e-02,2.4724013e-02,2.2378461e-01,3.3725508e-01,2.3738083e-01,2.7485128e-01,0.3117725999999999,0.018764396
gu255118,-1,-1.0903589e-01,-6.4681408e-02,-7.5618688e-02,-5.3595611e-02,2.5966088e-01,4.8048542e-01,5.7691324e-01,2.8532691e-01,0.34887511,0.0267730529999999
HAMSTD HS1404 AIRFOIL hs1404il,-1,-5.3128758e-02,7.3339295e-02,2.9793728e-02,2.1386585e-02,9.9480956e-02,1.2771335e-01,1.5943365e-01,1.4097611e-01,0.19665437,0.01449478
HAMSTD HS1606 AIRFOIL hs1606il,-1,-7.9547166e-02,9.7772326e-02,3.7300171e-02,2.3760639e-02,1.4324108e-01,1.8634153e-01,2.2810412e-01,2.0555031e-01,0.31116959,0.015941673
HAMSTD HS1708 AIRFOIL hs1708il,-1,-1.0749334e-01,1.1073390e-01,1.0066391e-02,2.3891366e-02,1.8121304e-01,2.2626294e-01,2.7395067e-01,2.5687310e-01,0.36570294,0.017276323
HAWKER TEMPEST 37pt5 SEMISPAN AIRFOIL tempest1il,-1,-1.5047066e-01,-1.5956064e-01,-1.7250860e-01,-1.8811914e-01,1.7558110e-01,2.3093344e-01,2.2620176e-01,2.3576906e-01,-0.013589027,0.018136179
HAWKER TEMPEST 61 SEMISPAN AIRFOIL tempest2il,-1,-1.2363745e-01,-1.2913776e-01,-1.4094377e-01,-1.5381257e-01,1.4770146e-01,1.9246389e-01,1.9003453e-01,1.9654724e-01,-0.019161337,0.016866631
HAWKER TEMPEST 96pt77 SEMISPAN AIRFOIL tempest3il,-1,-9.9710651e-02,-9.9059652e-02,-1.1068936e-01,-1.2230743e-01,1.2490844e-01,1.7057030e-01,1.6403649e-01,1.7011945e-01,-0.0095395354,0.015957548
hh02,-1,-9.7864624e-02,-7.0538106e-02,-2.7018368e-02,-6.2064658e-02,1.6760382e-01,1.6615909e-01,2.5976254e-01,-7.1808242e-02,-0.02363889,0.0157179889999999
hobie,-1,-9.3816314e-02,1.8220229e-02,3.3780463e-02,6.0060642e-02,1.5415340e-01,2.5527923e-01,1.7217916e-01,2.1572541e-01,0.31589995,0.016233782
HOBIE hobieil,-1,-9.3816314e-02,1.8220229e-02,3.3780463e-02,6.0060642e-02,1.5415340e-01,2.5527923e-01,1.7217916e-01,2.1572541e-01,0.32000666,0.01657466
HOBIESMO1.DAT hobiesmil,-1,-9.2861928e-02,1.3501714e-02,3.7812964e-02,5.6489308e-02,1.4962719e-01,2.5587590e-01,1.8356110e-01,2.0298626e-01,0.31447687,0.016413485
hor04,-1,-3.9171755e-02,-1.0995573e-02,6.2265160e-03,1.0323803e-02,7.9787719e-02,9.7362081e-02,7.8651036e-02,1.1340187e-01,0.047436253,0.045062898
hor07,-1,-9.0375244e-02,8.5229155e-02,5.9781762e-02,2.8196262e-02,1.4092748e-01,2.7035023e-01,1.4288101e-01,1.9231583e-01,0.19933899,0.03825711
hor12,-1,-1.6398057e-01,-3.1507603e-02,2.6917930e-02,5.5727047e-02,2.0026440e-01,3.0864504e-01,1.5964812e-01,2.4560423e-01,0.25688223,0.029104537
hor20,-1,-3.1371679e-01,-1.7768941e-01,-2.2946027e-02,-7.3758583e-02,3.0697608e-01,3.9754973e-01,2.1610804e-01,2.8367910e-01,0.19427823,0.021811108
HORSTMANN AND QUAST HQ17 14.38 AIRFOIL MEASURED hq17il,-1,-9.9144011e-02,-1.7167768e-02,-2.0607022e-01,7.2092912e-02,2.0534386e-01,2.9437492e-01,4.4827133e-01,2.8717254e-01,0.3589884,0.025522712
HORSTMANN AND QUAST HQ300 GDMOD 2 AIRFOIL hq300gd2il,-1,-1.2618584e-01,-5.4958173e-02,-2.6677580e-01,7.9884785e-02,2.3317464e-01,3.5642267e-01,3.4233566e-01,2.2063519e-01,0.17443717,0.0513973609999999
hq010,-1,-1.2480431e-01,-1.2956141e-01,-1.5035173e-01,-5.3486185e-02,1.2480438e-01,1.2956110e-01,1.5035238e-01,5.3485068e-02,-0.10188181,0.016095287
hq07,-1,-8.7343982e-02,-9.0747142e-02,-1.0514340e-01,-3.7477946e-02,8.7344253e-02,9.0746925e-02,1.0514350e-01,3.7478038e-02,-0.1045145,0.014751693
hq09,-1,-1.0121193e-01,-1.0525267e-01,-1.2181051e-01,-4.3448272e-02,1.0121194e-01,1.0525265e-01,1.2181053e-01,4.3448267e-02,-0.060609767,0.056232494
hq108,-1,-8.2314523e-02,-7.4877332e-02,-9.6576287e-02,9.1235797e-03,1.1695754e-01,1.2866261e-01,1.4947946e-01,9.0354758e-02,0.025481327,0.014937787
hq109,-1,-9.4310540e-02,-8.8244738e-02,-1.1131071e-01,3.6385282e-03,1.2928489e-01,1.4194880e-01,1.6442133e-01,9.5693364e-02,0.01926168,0.052476559
hq158,-1,-7.3608872e-02,-5.9371751e-02,-8.6285354e-02,3.4912768e-02,1.2588759e-01,1.4164534e-01,1.6312416e-01,1.1473715e-01,0.093920513,0.015293171
hq159,-1,-8.6326470e-02,-7.2015211e-02,-1.0174065e-01,3.0101861e-02,1.3840713e-01,1.5473328e-01,1.7781005e-01,1.2075741e-01,0.093703757,0.015462568
hq17,-1,-9.9144011e-02,-1.7167768e-02,-2.0607022e-01,7.2092912e-02,2.0534386e-01,2.9437492e-01,4.4827133e-01,2.8717254e-01,0.35390886,0.0201101339999999
hq208,-1,-6.5003789e-02,-4.5109287e-02,-7.5513695e-02,6.3726232e-02,1.3429482e-01,1.5466828e-01,1.7806992e-01,1.3756746e-01,0.15749466,0.015061598
hq209,-1,-7.7973882e-02,-5.7520500e-02,-8.9793151e-02,5.5702172e-02,1.4693431e-01,1.6735076e-01,1.9335282e-01,1.4285522e-01,0.15441789,0.015418547
hq258,-1,-5.6507058e-02,-2.9897447e-02,-6.3769611e-02,8.9747602e-02,1.4759658e-01,1.6317099e-01,1.9531618e-01,1.6060904e-01,0.22366654,0.015286454
RG 12A1 89 0 AIRFOIL,-1,-8.8753668e-02,-3.4002697e-02,-1.3920957e-01,3.7145865e-02,1.4957044e-01,1.8685685e-01,1.3253068e-01,1.9504619e-01,0.12939023,0.015616983
rg12a189,-1,-8.8754862e-02,-3.3997234e-02,-1.3922095e-01,3.7152115e-02,1.4957022e-01,1.8685726e-01,1.3253023e-01,1.9504654e-01,0.12939099,0.0156169969999999
rg12A AIRFOIL PROFILE12A 9,-1,-8.7702961e-02,-3.8852452e-02,-1.2889294e-01,3.1175956e-02,1.4957101e-01,1.8685591e-01,1.3253172e-01,1.9504559e-01,0.128572,0.015608796
rg12a,-1,-8.7702961e-02,-3.8852452e-02,-1.2889294e-01,3.1175956e-02,1.4957101e-01,1.8685591e-01,1.3253172e-01,1.9504559e-01,0.128572,0.015608796
rg12,-1,-1.0355779e-01,-5.2020484e-02,-1.4241814e-01,1.1637279e-02,1.4175585e-01,1.7646818e-01,1.3343680e-01,1.7763137e-01,0.0798012729999999,0.015623192
RG12,-1,-1.0355779e-01,-5.2020484e-02,-1.4241814e-01,1.1637279e-02,1.4175585e-01,1.7646818e-01,1.3343680e-01,1.7763137e-01,0.0798012729999999,0.015623192
RG 14 10 AIRFOIL,-1,-1.1486861e-01,-6.2306498e-02,-1.1720435e-01,-3.2964336e-02,1.6603574e-01,1.7995740e-01,1.5715686e-01,1.7422421e-01,0.070861307,0.016010738
